date,MSFT,AAPL,CSCO,ORCL,GOOGL
2014-10-27,-0.004769,-0.001045,-0.000841,-0.007746,0.001785
2014-10-28,0.012634,0.015508,0.012837,0.005725,0.016476
2014-10-29,0.002796,0.005621,0.001454,-0.001811,-0.000877
2014-10-30,-0.012227,-0.003354,-0.00083,-0.002074,0.003259
2014-10-31,0.019544,0.009534,0.016196,0.014286,0.013565
2014-11-03,0.010437,0.012963,0.004495,-0.001536,-0.00722
2014-11-04,0.00274,-0.007313,0.012205,0.003591,0.000745
2014-11-05,0.006096,0.002394,0.010852,0.004089,-0.014605
2014-11-06,0.017551,0.002848,0.004374,0.013235,-0.007663
2014-11-07,-0.000411,0.002852,0.002771,0.003265,0.000236
2014-11-10,0.004314,-0.001651,-0.007106,0.012769,0.011616
2014-11-11,-0.000409,0.007994,0.0,0.000494,0.005482
2014-11-12,-0.001842,0.01413,-0.00159,-0.008154,-0.005416
2014-11-13,0.017015,0.014112,0.0227,0.01445,-0.003242
2014-11-14,-0.000605,0.012055,0.024922,0.002947,-0.002246
2014-11-17,-0.00242,-0.001664,0.005509,0.007835,-0.0154
2014-11-18,-0.008289,0.012984,0.004912,0.00243,-0.003897
2014-11-19,-0.010669,-0.006928,-0.000188,-0.00824,0.00494
2014-11-20,0.009954,0.014302,0.008274,0.0,-0.006287
2014-11-21,-0.014784,0.001376,0.002611,0.012708,0.003917
2014-11-24,-0.008128,0.018503,0.00558,-0.000241,0.002913
2014-11-25,-0.002522,-0.008641,0.009249,-0.006758,0.003196
2014-11-26,0.005898,0.011905,0.005315,0.017497,-0.002731
2014-11-28,0.001257,-0.000588,0.00784,0.012897,0.002465
2014-12-01,0.016942,-0.032456,-0.001809,-0.007781,-0.017174
2014-12-02,-0.003291,-0.003824,0.008336,0.002376,-0.001964
2014-12-03,-0.007841,0.011341,0.004673,-0.002845,-0.003008
2014-12-04,0.015807,-0.003795,-0.00644,-0.004042,0.010448
2014-12-05,-0.0086,-0.004243,-0.009723,0.000955,-0.026724
2014-12-08,-0.014973,-0.022609,-0.009818,-0.013356,0.005018
2014-12-09,-0.002201,0.015303,0.006978,0.012086,0.010137
2014-12-10,-0.014499,-0.019015,-0.020058,-0.022689,-0.015053
2014-12-11,0.005757,-0.002948,0.004466,-0.00391,0.007708
2014-12-12,-0.004664,-0.016932,-0.005002,-0.019872,-0.019921
2014-12-15,-0.005964,-0.013716,-0.006516,0.029036,-0.010872
2014-12-16,-0.032355,-0.013675,-0.003561,-0.011676,-0.034274
2014-12-17,0.012843,0.024966,0.008463,0.013045,0.016641
2014-12-18,0.038916,0.029613,0.031332,0.101798,0.016132
2014-12-19,0.002946,-0.007723,0.00434,0.014333,0.010532
2014-12-22,0.006714,0.010378,0.016205,-0.007609,0.023575
2014-12-23,0.009796,-0.003542,0.001063,0.007886,0.012155
2014-12-24,-0.006398,-0.004709,0.00177,0.004347,-0.003415
2014-12-26,-0.005401,0.017677,0.001767,-0.00238,0.008549
2014-12-29,-0.008981,-0.000702,0.00388,-0.010629,-0.007774
2014-12-30,-0.009062,-0.012203,-0.003514,-0.00592,-0.003778
2014-12-31,-0.012123,-0.019019,-0.019217,-0.008161,-0.008631
2015-01-02,0.006674,-0.009513,-0.000539,-0.014232,-0.002092
2015-01-05,-0.009303,-0.028172,-0.01992,-0.013986,-0.019054
2015-01-06,-0.014571,9.4e-05,-0.00037,-0.010324,-0.02468
2015-01-07,0.012705,0.014022,0.009242,0.000232,-0.002941
2015-01-08,0.029418,0.038422,0.007692,0.006025,0.003484
2015-01-09,-0.008405,0.001073,0.010178,-0.000461,-0.012211
2015-01-12,-0.012503,-0.024641,0.009356,-0.002766,-0.007309
2015-01-13,-0.005257,0.008879,0.001604,-0.007858,0.009536
2015-01-14,-0.008629,-0.003811,-0.006229,0.003028,0.00823
2015-01-15,-0.010336,-0.02714,-0.018267,-0.009986,-0.003795
2015-01-16,0.016711,-0.00777,0.00985,0.020643,0.012787
2015-01-20,0.003244,0.025757,0.01409,0.008964,-0.001009
2015-01-21,-0.010132,0.007634,-0.008194,-0.009339,0.020493
2015-01-22,0.02635,0.026016,0.023707,0.012877,0.032495
2015-01-23,0.001061,0.00516,-0.010176,0.003178,0.008654
2015-01-26,-0.003603,0.001062,-0.008508,-0.006563,-0.00965
2015-01-27,-0.092534,-0.035013,-0.038255,-0.01139,-0.028935
2015-01-28,-0.034459,0.056533,-0.003532,-0.01636,-0.016808
2015-01-29,0.019908,0.031134,0.015482,0.003982,0.001561
2015-01-30,-0.038324,-0.014634,-0.031411,-0.022632,0.047386
2015-02-02,0.021782,0.012547,0.017637,0.018859,-0.009953
2015-02-03,0.007752,0.000169,0.010809,0.008435,0.002067
2015-02-04,0.005769,0.00767,-0.015856,-0.014405,-0.013501
2015-02-05,0.014579,0.007109,0.021356,0.017445,0.00709
2015-02-06,-0.000942,-0.008421,-0.000734,-0.004171,0.007634
2015-02-09,-0.001179,0.006643,-0.004405,0.009772,-0.008607
2015-02-10,0.005666,0.019212,0.013643,0.013595,0.020556
2015-02-11,-0.005164,0.023439,-0.020371,-0.014322,-0.003999
2015-02-12,0.016753,0.012652,0.093947,0.012223,0.014889
2015-02-13,0.018102,0.004903,-0.001018,0.000911,0.009432
2015-02-17,0.000456,0.005902,-0.004078,-0.002049,-0.011158
2015-02-18,-0.001147,0.006923,0.006141,0.005931,-0.00433
2015-02-19,-0.000689,-0.002059,-0.006104,0.000227,0.007003
2015-02-20,0.008161,0.008135,0.010236,-0.007708,-0.00851
2015-02-23,0.006727,0.027067,0.000675,0.000228,-0.012551
2015-02-24,-0.001359,-0.006241,0.0,0.002284,0.006822
2015-02-25,-0.002268,-0.025573,-0.004725,-0.003418,0.016114
2015-02-26,0.001478,0.012617,0.014242,0.003659,0.021852
2015-02-27,-0.004653,-0.014991,-0.013373,-0.001595,0.005972
2015-03-02,0.000684,0.004904,0.023043,0.004792,0.022022
2015-03-03,-0.013674,0.002092,-0.02153,-0.014763,0.006565
2015-03-04,-0.005199,-0.006339,-0.007109,0.005302,-0.000803
2015-03-05,0.001277,-0.016571,-0.001023,0.004357,0.005369
2015-03-06,-0.017397,0.001503,-0.012799,-0.03242,-0.014679
2015-03-09,0.011568,0.004265,0.015039,0.007315,0.002095
2015-03-10,-0.019137,-0.020686,-0.023842,-0.02038,-0.024822
2015-03-11,-0.00119,-0.018232,-0.013957,-0.008369,-0.007431
2015-03-12,-0.022868,0.018079,-0.000708,0.003617,0.009862
2015-03-13,0.008776,-0.00691,-0.010623,0.018261,-0.014559
2015-03-16,0.00435,0.011004,0.012885,0.024304,0.015624
2015-03-17,0.003248,0.016727,-0.0053,-0.01244,-0.007175
2015-03-18,0.019307,0.011256,0.0,0.029391,0.015333
2015-03-19,-0.005059,-0.007589,0.003908,0.00068,-0.004398
2015-03-20,0.014071,-0.01251,0.006369,0.005661,0.002271
2015-03-23,-0.000583,0.010405,-0.001231,-0.003603,0.000743
2015-03-24,0.00105,-0.004088,-0.014258,-0.012203,0.021526
2015-03-25,-0.033567,-0.026127,-0.019286,-0.017845,-0.01825
2015-03-26,-0.00603,0.00697,-0.013474,0.001398,-0.005926
2015-03-27,-0.005824,-0.007968,0.001477,-0.008141,-0.010805
2015-03-30,-0.000244,0.025314,0.019167,0.018762,0.00643
2015-03-31,-0.007446,-0.015352,0.003074,-0.006676,-0.011468
2015-04-01,0.001599,-0.001447,-0.009991,-0.004867,-0.009393
2015-04-02,-0.01056,0.008612,-0.004404,-0.003959,-0.014887
2015-04-06,0.031149,0.016199,0.003317,0.007977,0.004877
2015-04-07,-0.000361,-0.010522,0.006245,0.0,0.001673
2015-04-08,-0.002649,-0.003254,0.005842,0.003492,0.007305
2015-04-09,0.001449,0.007643,0.002722,0.002088,-0.001494
2015-04-10,0.005786,0.004267,0.015023,0.007176,0.000949
2015-04-13,0.000959,-0.001967,-0.00214,-0.009883,0.000182
2015-04-14,-0.002634,-0.004336,-0.006076,-0.008124,-0.016149
2015-04-15,0.014526,0.0038,0.015822,0.029488,0.002334
2015-04-16,-0.002248,-0.004811,0.012389,-0.012048,0.004584
2015-04-17,-0.012927,-0.011255,-0.023951,-0.010584,-0.019834
2015-04-20,0.030998,0.022846,0.02024,0.007442,0.022131
2015-04-21,-0.006293,-0.005407,0.007374,0.002308,-0.002948
2015-04-22,0.008209,0.013474,-0.00244,0.002994,0.011521
2015-04-23,0.008259,0.008164,0.001922,-0.003674,0.015077
2015-04-24,0.104522,0.004704,0.005057,-0.007144,0.02906
2015-04-27,0.003342,0.018192,0.002429,0.012303,-0.013144
2015-04-28,0.023423,-0.015756,0.014884,0.020408,-0.003091
2015-04-29,-0.001933,-0.014706,-0.009209,0.005169,-0.00528
2015-04-30,-0.008561,-0.02713,-0.007573,-0.024816,-0.02248
2015-05-01,0.000308,0.030364,0.010406,0.017194,0.004355
2015-05-04,-0.008529,-0.001939,0.001373,0.004958,0.003048
2015-05-05,-0.013267,-0.022533,-0.009599,-0.015026,-0.017718
2015-05-06,-0.027731,-0.00628,0.002769,-0.015027,-0.014667
2015-05-07,0.009075,0.00616,-0.005696,0.005086,0.013007
2015-05-08,0.022484,0.018841,0.014754,0.01219,0.012748
2015-05-11,-0.007958,-0.010187,-0.000684,-0.003863,-0.005775
2015-05-12,-0.000422,-0.003602,0.000685,-0.006159,-0.012917
2015-05-13,0.005808,0.001152,0.004105,0.005049,0.001411
2015-05-14,0.022992,0.023331,-0.010222,0.013473,0.017999
2015-05-15,-0.008723,-0.001396,0.017212,-0.005183,-0.004934
2015-05-18,-0.005901,0.011027,0.007107,0.002039,0.000329
2015-05-19,-0.002499,-0.000922,-0.00084,0.001808,0.004774
2015-05-20,0.0,-7.7e-05,-0.003867,-0.000677,0.00588
2015-05-21,-0.003363,0.010226,-0.006415,-0.000226,0.007783
2015-05-22,-0.010966,0.008753,-0.005776,-0.007904,-0.004113
2015-05-26,-0.00661,-0.022031,-0.010595,-0.013658,-0.013219
2015-05-27,0.021893,0.018709,0.012435,0.018694,0.012902
2015-05-28,-0.003361,-0.002007,0.001365,-0.006343,-0.000126
2015-05-29,-0.012434,-0.011383,-0.001363,-0.008436,-0.015988
2015-06-01,0.007896,0.001957,-0.004435,0.006898,0.007133
2015-06-02,-0.006564,-0.004405,-0.003427,-0.002055,0.008631
2015-06-03,-0.001492,0.001231,0.000344,0.006179,0.002419
2015-06-04,-0.010459,-0.005841,-0.016501,-0.004549,-0.006483
2015-06-05,-0.004746,-0.005489,-0.001049,0.000914,-0.003915
2015-06-08,-0.008886,-0.006607,-0.010672,-0.016206,-0.01101
2015-06-09,-0.001749,-0.002973,-0.001238,-0.000696,-0.002429
2015-06-10,0.02103,0.011458,0.014873,0.0202,0.019256
2015-06-11,-0.003647,-0.00225,0.006978,0.007738,-0.004633
2015-06-12,-0.010121,-0.011043,-0.011088,0.001355,-0.004672
2015-06-15,-0.010768,-0.001966,-0.002102,-0.013983,-0.008165
2015-06-16,0.007807,0.005358,0.008076,0.021043,0.003444
2015-06-17,0.003055,-0.002351,0.007663,0.006048,0.003175
2015-06-18,0.016315,0.004556,0.009678,-0.048319,0.017527
2015-06-19,-0.013271,-0.010009,-0.006162,-0.026907,0.002409
2015-06-22,0.00282,0.007978,-0.0031,-0.002404,0.003874
2015-06-23,-0.006922,-0.004545,-0.005356,0.005302,0.006629
2015-06-24,-0.00599,0.008502,-0.009554,-0.012227,-0.008555
2015-06-25,0.000329,-0.004762,-0.003858,-0.003398,-0.00111
2015-06-26,-0.008543,-0.005882,-0.004225,-0.001705,-0.008764
2015-06-29,-0.019664,-0.017515,-0.026167,-0.013906,-0.021354
2015-06-30,-0.004958,0.007187,-0.002905,-0.002969,-0.002236
2015-07-01,0.006682,0.009368,0.003642,-0.001489,0.006037
2015-07-02,-0.001012,-0.001264,-0.000731,0.002982,0.007436
2015-07-06,-0.000225,-0.00348,-0.004025,-0.001487,-0.003143
2015-07-07,-0.002027,-0.00246,0.005143,0.000249,0.008083
2015-07-08,-0.001354,-0.024823,-0.013523,-0.009711,-0.015145
2015-07-09,0.006329,-0.020397,-0.002964,0.010309,0.005446
2015-07-10,0.002022,0.026734,0.01375,0.00448,0.021041
2015-07-13,0.020847,0.019306,0.018695,0.010902,0.028088
2015-07-14,0.001757,-0.000398,0.008636,-0.00049,0.021776
2015-07-15,0.003069,0.009633,0.002854,0.000245,-0.000377
2015-07-16,0.019668,0.013326,0.007471,0.004168,0.030516
2015-07-17,-0.000857,0.008637,-0.004943,-0.013672,0.162584
2015-07-20,0.006435,0.018902,-0.005323,-0.011634,-0.009691
2015-07-21,0.007673,-0.009995,-0.006778,-0.009016,0.003623
2015-07-22,-0.036802,-0.042294,-0.011135,-0.003791,-0.00036
2015-07-23,0.012517,-0.000479,0.017436,-0.010654,-0.029305
2015-07-24,-0.003687,-0.005273,0.013924,0.0,-0.029582
2015-07-27,-0.012843,-0.013896,-0.00669,-0.012564,0.005345
2015-07-28,-0.00022,0.004969,0.0,0.019995,0.002112
2015-07-29,0.020953,-0.003161,0.006735,0.012984,0.002683
2015-07-30,0.012746,-0.005041,-0.003521,-0.003518,0.004732
2015-07-31,-0.00384,-0.008744,0.00424,0.007314,-0.010624
2015-08-03,0.002355,-0.023578,-0.002111,-0.005759,0.010981
2015-08-04,0.015595,-0.032084,-0.011636,-0.001259,-0.005175
2015-08-05,0.000841,0.006629,0.008562,-0.000504,0.018162
2015-08-06,-0.020177,0.002166,-0.002122,-0.008073,-0.004664
2015-08-07,0.002574,0.003387,-0.002127,0.006104,-0.008595
2015-08-10,0.012623,0.036357,0.015631,0.008342,-0.001881
2015-08-11,-0.019438,-0.052038,-0.019937,-0.01805,0.040957
2015-08-12,0.007111,0.01542,-0.004283,0.002808,0.001695
2015-08-13,-0.000214,-0.000781,0.028674,0.000764,-0.007173
2015-08-14,0.005778,0.007034,0.011498,0.002544,0.004166
2015-08-17,0.006809,0.010348,-0.007062,0.007866,0.006876
2015-08-18,0.005495,-0.005633,-0.019948,0.002769,-0.007751
2015-08-19,-0.013962,-0.01279,-0.015929,-0.007532,0.00771
2015-08-20,-0.020382,-0.02052,-0.027338,-0.022768,-0.020979
2015-08-21,-0.056724,-0.061163,-0.02108,-0.027958,-0.052172
2015-08-24,-0.032273,-0.024962,-0.048357,-0.039148,-0.040247
2015-08-25,-0.029031,0.006012,-0.022628,-0.017461,-0.009125
2015-08-26,0.05535,0.057355,0.043054,0.041185,0.077179
2015-08-27,0.027862,0.029447,0.019081,-0.002438,0.01246
2015-08-28,0.000683,0.003277,-0.006496,0.017382,-0.012381
2015-08-31,-0.009333,-0.004678,-0.004615,-0.009877,-0.017993
2015-09-01,-0.039063,-0.044697,-0.029366,-0.029118,-0.028187
2015-09-02,0.036825,0.042889,0.021099,0.02055,0.024382
2015-09-03,0.003229,-0.017536,0.009747,0.004082,-0.012188
2015-09-04,-0.02046,-0.009967,-0.014672,-0.017073,-0.012699
2015-09-08,0.03004,0.027821,0.030564,0.038875,0.023722
2015-09-09,-0.018683,-0.019232,-0.013688,-0.015658,-0.00073
2015-09-10,0.005108,0.02197,0.012336,0.01402,0.011921
2015-09-11,0.004389,0.014569,-0.009139,0.008242,0.006481
2015-09-14,-0.01012,0.009631,-0.012298,-0.009494,-0.004319
2015-09-15,0.02184,0.008412,0.010895,0.011448,0.019311
2015-09-16,0.007276,0.001118,0.003464,0.00737,0.000677
2015-09-17,-0.001129,-0.02139,-0.007288,-0.039979,0.009241
2015-09-18,-0.017401,-0.004126,-0.013138,-0.009799,-0.016005
2015-09-21,0.014489,0.015514,0.0,0.01237,0.009169
2015-09-22,-0.004761,-0.01571,-0.015662,-0.017377,-0.02066
2015-09-23,-0.000683,0.008113,0.005569,-0.005526,0.000138
2015-09-24,0.000912,0.005948,0.005142,0.001945,0.00248
2015-09-25,0.000683,-0.002522,0.024203,-0.000277,-0.022537
2015-09-28,-0.014793,-0.019789,-0.014025,-0.016921,-0.024838
2015-09-29,0.003465,-0.030061,-0.000779,0.001975,-0.002627
2015-09-30,0.018877,0.01137,0.023791,0.017178,0.025313
2015-10-01,0.007908,-0.006528,-0.01181,0.003322,0.005686
2015-10-02,0.02152,0.007301,0.001166,0.017936,0.023349
2015-10-05,0.023261,0.003624,0.042314,0.018975,0.02236
2015-10-06,0.002573,0.004784,0.014153,0.003724,-6e-05
2015-10-07,0.00107,-0.004761,0.011385,-0.001855,-0.002442
2015-10-08,0.013889,-0.011554,0.013435,0.006107,-0.004478
2015-10-09,-0.007165,0.023927,0.0,0.009501,0.006357
2015-10-12,-0.002335,-0.004638,0.001791,-0.001575,0.007732
2015-10-13,-0.00234,0.001703,-0.003934,-0.005783,0.009964
2015-10-14,-0.004479,-0.014134,-0.001077,-0.014807,-0.00404
2015-10-15,0.007069,0.014971,0.011862,0.007783,0.018533
2015-10-16,0.010636,-0.007331,0.003552,-0.004794,0.003319
2015-10-19,0.002315,0.006214,0.0,-0.01338,0.006659
2015-10-20,0.00315,0.018258,0.00885,-0.000271,-0.028502
2015-10-21,-0.011932,-8.8e-05,-0.007719,-0.006511,-0.012059
2015-10-22,0.017585,0.015295,0.025813,0.03195,0.013903
2015-10-23,0.10077,0.030996,0.01172,0.007409,0.056068
2015-10-26,0.026102,-0.031911,-0.013629,0.00788,0.01639
2015-10-27,-0.010323,-0.006332,0.003454,-0.000782,0.002325
2015-10-28,0.005401,0.041205,0.010671,0.014085,0.005595
2015-10-29,-0.011486,0.010564,-0.007493,-0.000514,0.010761
2015-10-30,-0.013493,-0.008546,-0.009952,-0.000515,-0.010015
2015-11-02,0.011398,0.014059,-0.002773,0.023429,0.014036
2015-11-03,0.017092,0.011471,-0.005561,0.011321,0.001444
2015-11-04,0.004617,-0.00465,-0.004893,0.006965,0.008667
2015-11-05,-0.000368,-0.00459,-0.001405,-0.003211,0.007096
2015-11-06,0.00993,0.001158,0.000703,0.006691,0.001223
2015-11-09,-0.013838,-0.004048,-0.00949,-0.012802,-0.008968
2015-11-10,-0.012002,-0.031517,-0.007097,-0.004489,0.004624
2015-11-11,0.002616,-0.005652,-0.005718,-0.022044,0.009218
2015-11-12,-0.006151,-0.003359,0.000359,-0.010502,-0.011395
2015-11-13,-0.009002,-0.029209,-0.058211,-0.034429,-0.021757
2015-11-16,0.017506,0.016334,0.022129,0.021984,0.013985
2015-11-17,-0.008091,-0.004248,0.000746,0.000262,-0.005917
2015-11-18,0.016613,0.031665,0.011563,0.014949,0.018808
2015-11-19,0.001671,0.012704,0.009218,0.008269,-9.2e-05
2015-11-20,0.004635,0.004378,0.007307,0.008201,0.022449
2015-11-23,0.0,-0.012993,-0.005078,-0.005084,-0.000386
2015-11-24,0.001107,0.009597,-0.005833,0.008176,-0.009103
2015-11-25,-0.010323,-0.00715,-0.0011,-0.005068,-0.000481
2015-11-27,0.00447,-0.001864,0.002937,-0.002038,0.003523
2015-11-30,0.007788,0.004159,-0.002562,-0.00536,-0.011814
2015-12-01,0.016007,-0.008115,0.011743,0.006672,0.02745
2015-12-02,-0.000181,-0.009034,-0.004715,-0.01351,-0.007579
2015-12-03,-0.018294,-0.009288,-0.017857,-0.022997,-0.012406
2015-12-04,0.03155,0.033247,0.019666,0.035705,0.014332
2015-12-07,-0.001789,-0.006301,0.000364,-0.008682,-0.007982
2015-12-08,-0.000358,-0.000423,-0.012368,-0.002318,0.002781
2015-12-09,-0.014519,-0.022076,-0.01547,-0.003873,-0.016242
2015-12-10,0.005275,0.004757,0.001496,-0.010109,-0.003292
2015-12-11,-0.021893,-0.025738,-0.022787,-0.025661,-0.012657
2015-12-14,0.019978,-0.006185,0.012615,0.011825,0.016151
2015-12-15,0.001088,-0.017692,0.01359,0.014874,-0.003213
2015-12-16,0.016848,0.007693,0.014339,0.01832,0.021708
2015-12-17,-0.007661,-0.021196,-0.01891,-0.050887,-0.008705
2015-12-18,-0.028187,-0.027069,-0.016841,-0.015705,-0.016861
2015-12-21,0.012932,0.012261,0.013894,0.001926,0.005219
2015-12-22,0.009484,-0.000932,0.009574,0.004668,0.00832
2015-12-23,0.008491,0.01287,0.018966,0.009292,0.001799
2015-12-24,-0.002687,-0.00534,-0.00073,0.002166,-0.003474
2015-12-28,0.00503,-0.011201,-0.002557,-0.005944,0.021414
2015-12-29,0.010724,0.017974,0.016844,0.006795,0.014983
2015-12-30,-0.004244,-0.013059,-0.008642,-0.00324,-0.00461
2015-12-31,-0.01474,-0.019195,-0.013622,-0.010563,-0.015551
2016-01-04,-0.012257,0.000855,-0.019702,-0.017246,-0.023869
2016-01-05,0.004562,-0.025059,-0.004544,-0.003077,0.002752
2016-01-06,-0.018165,-0.01957,-0.010651,0.005051,-0.002889
2016-01-07,-0.034783,-0.042205,-0.023068,-0.021776,-0.02414
2016-01-08,0.003067,0.005288,-0.024793,-0.01113,-0.013617
2016-01-11,-0.000573,0.016192,0.019774,0.008369,0.002955
2016-01-12,0.009178,0.014513,0.003166,0.012307,0.016738
2016-01-13,-0.021599,-0.02571,-0.029586,-0.036472,-0.034575
2016-01-14,0.028466,0.021871,0.002439,0.020833,0.016427
2016-01-15,-0.039917,-0.024015,-0.042174,-0.019259,-0.028576
2016-01-19,-0.008433,-0.004839,0.009737,0.012603,0.01209
2016-01-20,0.004549,0.001345,-0.039832,-0.017656,-0.000723
2016-01-21,-0.006104,-0.005062,0.0,0.005303,0.011286
2016-01-22,0.035856,0.053167,0.020524,0.01993,0.025858
2016-01-25,-0.009562,-0.019523,-0.008558,-0.013218,-0.015883
2016-01-26,0.007337,0.005531,0.023738,0.025917,0.000232
2016-01-27,-0.01821,-0.065707,-0.012226,-0.009083,-0.022091
2016-01-28,0.016302,0.007172,-0.013871,0.012031,0.042811
2016-01-29,0.058304,0.034541,0.029647,0.027739,0.01744
2016-02-01,-0.006898,-0.009349,-0.013031,0.000275,0.012373
2016-02-02,-0.031256,-0.020222,-0.027683,-0.026707,0.013156
2016-02-03,-0.015849,0.019793,0.011827,0.009618,-0.040376
2016-02-04,-0.003067,0.007992,0.019048,0.021295,-0.025821
2016-02-05,-0.035385,-0.026708,-0.027613,-0.020576,-0.035985
2016-02-08,-0.014952,0.01053,0.001748,-0.002521,0.000568
2016-02-09,-0.002631,-0.000211,-0.012211,-0.014883,-0.004459
2016-02-10,0.008726,-0.00758,-0.006181,0.003421,0.008316
2016-02-11,-0.000402,-0.006046,0.096402,-0.010227,-0.000693
2016-02-12,0.016301,0.003095,0.017423,0.020092,0.00075
2016-02-16,0.018812,0.028195,0.029072,0.004502,0.015208
2016-02-17,0.026033,0.015315,0.023994,0.02605,0.019968
2016-02-18,-0.004388,-0.018956,-0.001134,0.0,-0.019755
2016-02-19,-0.007089,-0.002285,0.00454,0.004095,0.006411
2016-02-22,0.016017,0.008746,0.003013,0.008972,0.009611
2016-02-23,-0.02792,-0.022605,-0.019151,-0.01509,-0.016131
2016-02-24,0.003517,0.014891,0.007657,0.002189,0.005033
2016-02-25,0.014408,0.006868,0.010638,0.018018,0.011402
2016-02-26,-0.015355,0.00155,-0.007143,-0.00885,-0.005843
2016-02-29,-0.008187,-0.00227,-0.008709,-0.00487,-0.01054
2016-03-01,0.033412,0.039715,0.024828,0.032898,0.034787
2016-03-02,0.007037,0.002188,0.002609,-0.006054,-0.003625
2016-03-03,-0.011332,0.007444,-0.001115,0.003443,-0.01067
2016-03-04,-0.006113,0.014877,-0.002605,0.0,-0.001873
2016-03-07,-0.01922,-0.011067,0.012687,0.012404,-0.023856
2016-03-08,0.01215,-0.008246,-0.003316,-0.005474,0.001024
2016-03-09,0.02304,0.000891,0.020703,0.00865,0.01665
2016-03-10,-0.014951,0.000494,-0.00833,-0.011175,0.009319
2016-03-11,0.019597,0.010774,0.017531,0.023653,0.017346
2016-03-14,0.001884,0.002542,-0.005743,-0.006418,0.007209
2016-03-15,0.007899,0.020094,-0.001444,0.001034,0.00044
2016-03-16,0.014182,0.013291,0.007954,0.038203,0.009046
2016-03-17,0.005704,-0.001604,0.011119,0.009697,0.001479
2016-03-18,-0.021405,0.001134,0.004966,0.021423,-0.004048
2016-03-21,0.006917,-9.4e-05,-0.004942,0.003134,0.008936
2016-03-22,0.003899,0.007648,0.003193,-0.005528,-0.002768
2016-03-23,-0.001849,-0.005529,-0.015912,-0.015225,-0.003276
2016-03-24,0.004447,-0.004334,0.004671,0.005399,-0.00359
2016-03-28,-0.012359,-0.004542,-0.002146,-0.008543,-0.002067
2016-03-29,0.021853,0.023671,0.007168,0.00197,0.01674
2016-03-30,0.006215,0.017459,0.012811,0.006634,0.003199
2016-03-31,0.00327,-0.005203,0.000351,-0.001465,-0.00708
2016-04-01,0.006156,0.009175,0.007727,0.006111,0.008874
2016-04-04,-0.002519,0.010274,-0.010108,-0.002187,-0.005912
2016-04-05,-0.015696,-0.011789,-0.019901,-0.013148,-0.008561
2016-04-06,0.010264,0.010473,0.015228,0.005428,0.012524
2016-04-07,-0.011974,-0.02181,-0.014286,-0.019141,-0.010351
2016-04-08,-0.000735,0.001106,0.003261,0.009757,-0.000855
2016-04-11,-0.002021,0.003313,-0.002528,0.000743,-0.002541
2016-04-12,0.00626,0.013025,0.000724,0.004457,0.00895
2016-04-13,0.012809,0.014488,0.021346,0.022019,0.00993
2016-04-14,0.000181,0.000536,0.000708,-0.001695,0.004508
2016-04-15,0.005238,-0.020071,-0.012389,-0.005335,0.005945
2016-04-18,0.014555,-0.021575,0.010394,0.005363,0.009846
2016-04-19,-0.00124,-0.005303,0.004966,-0.004365,-0.014511
2016-04-20,-0.014187,0.002058,0.003883,0.000974,-0.001713
2016-04-21,0.003418,-0.010828,-0.007032,-0.002676,0.006556
2016-04-22,-0.07171,-0.002737,-0.003187,-0.007075,-0.054141
2016-04-25,0.006373,-0.005678,0.002842,0.001966,0.006018
2016-04-26,-0.012858,-0.006947,0.007793,-0.003188,-0.022689
2016-04-27,-0.00972,-0.062578,0.006678,0.00492,-0.00539
2016-04-28,-0.020416,-0.030566,-0.023743,-0.012729,-0.022732
2016-04-29,-0.000601,-0.011494,-0.01681,-0.011654,0.004
2016-05-02,0.014839,-0.001067,-0.004365,0.011039,0.009225
2016-05-03,-0.0164,0.016446,-0.018634,-0.015385,-0.008357
2016-05-04,0.001808,-0.010401,-0.015637,-0.009829,0.004136
2016-05-05,0.001404,-0.004034,-0.008699,-0.001527,0.004695
2016-05-06,0.009011,-0.005577,0.012209,0.004588,0.014649
2016-05-09,-0.00635,0.000755,-0.000754,-0.001269,0.005447
2016-05-10,0.018974,0.00679,0.019615,0.016768,0.014058
2016-05-11,0.000588,-0.009741,-0.012209,-0.009245,-0.011943
2016-05-12,0.009011,-0.023457,-0.001124,0.004287,-0.003395
2016-05-13,-0.008348,0.001992,-0.005249,-0.005274,-0.00445
2016-05-16,0.014683,0.037119,0.016585,0.009089,0.007547
2016-05-17,-0.018522,-0.004154,-0.011865,-0.009257,-0.013844
2016-05-18,0.005939,0.011445,0.002627,-0.003283,0.002208
2016-05-19,-0.009644,-0.003807,0.031811,-0.015962,-0.008964
2016-05-20,0.005962,0.010828,0.014509,0.014676,0.008947
2016-05-23,-0.011656,0.012707,-0.001073,-0.005836,-0.00618
2016-05-24,0.031181,0.015244,0.018969,0.018377,0.022001
2016-05-25,0.010273,0.017569,0.015806,0.005764,0.006916
2016-05-26,-0.004413,0.00793,-0.000692,-0.004485,-0.001585
2016-05-27,0.008287,-0.000598,0.000692,0.003004,0.014479
2016-05-31,0.012997,-0.004883,0.004495,0.003244,0.001672
2016-06-01,-0.00283,-0.01402,-0.005164,0.001492,-0.000521
2016-06-02,-0.007001,-0.007516,0.006228,-0.039742,-0.005598
2016-06-03,-0.013148,0.002047,0.001719,0.011381,-0.0113
2016-06-06,0.006565,0.007251,-0.00103,0.008696,-0.007882
