date,GE
1979-09-19,-0.004938
1979-09-20,0.01737
1979-09-21,0.0
1979-09-24,-0.002439
1979-09-25,0.00489
1979-09-26,-0.007299
1979-09-27,0.002451
1979-09-28,-0.007335
1979-10-01,-0.009852
1979-10-02,0.014925
1979-10-03,-0.002451
1979-10-04,0.012285
1979-10-05,0.007282
1979-10-08,-0.012048
1979-10-09,-0.021951
1979-10-10,-0.017456
1979-10-11,-0.010152
1979-10-12,0.0
1979-10-15,-0.017949
1979-10-16,-0.005222
1979-10-17,0.007874
1979-10-18,-0.005208
1979-10-19,-0.018325
1979-10-22,0.002667
1979-10-23,0.0
1979-10-24,0.0
1979-10-25,0.00266
1979-10-26,0.013263
1979-10-29,0.0
1979-10-30,0.02356
1979-10-31,-0.01023
1979-11-01,0.0
1979-11-02,-0.002584
1979-11-05,-0.005181
1979-11-06,-0.015625
1979-11-07,-0.015873
1979-11-08,0.008065
1979-11-09,-0.002667
1979-11-12,0.02139
1979-11-13,-0.013089
1979-11-14,-0.01061
1979-11-15,-0.002681
1979-11-16,-0.005376
1979-11-19,-0.013514
1979-11-20,0.00274
1979-11-21,0.013661
1979-11-23,0.013477
1979-11-26,0.013298
1979-11-27,-0.013123
1979-11-28,0.0
1979-11-29,0.005319
1979-11-30,-0.008995
1979-12-03,-0.00813
1979-12-04,0.002732
1979-12-05,0.010899
1979-12-06,0.002695
1979-12-07,0.008065
1979-12-10,-0.005333
1979-12-11,0.010724
1979-12-12,0.01061
1979-12-13,0.031496
1979-12-14,-0.017812
1979-12-17,0.028497
1979-12-18,-0.020151
1979-12-19,0.007712
1979-12-20,0.005102
1979-12-21,0.020305
1979-12-24,0.004975
1979-12-26,0.0
1979-12-27,0.007426
1979-12-28,0.0
1979-12-31,-0.004914
1980-01-02,-0.037037
1980-01-03,0.012821
1980-01-04,0.032911
1980-01-07,0.034314
1980-01-08,0.035545
1980-01-09,-0.011442
1980-01-10,0.00463
1980-01-11,-0.002304
1980-01-14,0.0
1980-01-15,-0.023095
1980-01-16,0.01182
1980-01-17,0.0
1980-01-18,0.0
1980-01-21,0.021028
1980-01-22,-0.018307
1980-01-23,0.020979
1980-01-24,-0.002283
1980-01-25,0.004577
1980-01-28,0.009112
1980-01-29,-0.018059
1980-01-30,0.034483
1980-01-31,-0.022222
1980-02-01,0.015909
1980-02-04,-0.01566
1980-02-05,0.013636
1980-02-06,0.008969
1980-02-07,-0.017778
1980-02-08,-0.00905
1980-02-11,-0.011416
1980-02-12,0.004619
1980-02-13,0.009195
1980-02-14,-0.015945
1980-02-15,-0.025463
1980-02-19,-0.014252
1980-02-20,0.007229
1980-02-21,-0.019139
1980-02-22,-0.012195
1980-02-25,-0.014815
1980-02-26,0.015038
1980-02-27,-0.014815
1980-02-28,-0.002506
1980-02-29,0.024121
1980-03-03,-0.007463
1980-03-04,-0.002506
1980-03-05,-0.015075
1980-03-06,-0.012755
1980-03-07,0.005168
1980-03-10,0.002571
1980-03-11,0.005128
1980-03-12,-0.005102
1980-03-13,-0.015385
1980-03-14,-0.002604
1980-03-17,-0.023499
1980-03-18,0.013369
1980-03-19,-0.01847
1980-03-20,-0.016129
1980-03-21,0.010929
1980-03-24,-0.018919
1980-03-25,0.0
1980-03-26,0.002755
1980-03-27,-0.005495
1980-03-28,0.055249
1980-03-31,0.007853
1980-04-01,-0.018182
1980-04-02,0.005291
1980-04-03,0.018421
1980-04-07,-0.03876
1980-04-08,0.005376
1980-04-09,0.005348
1980-04-10,0.013298
1980-04-11,-0.002625
1980-04-14,0.002632
1980-04-15,0.0
1980-04-16,-0.026247
1980-04-17,-0.013477
1980-04-18,-0.021858
1980-04-21,0.0
1980-04-22,0.022346
1980-04-23,0.010929
1980-04-24,0.008108
1980-04-25,0.008043
1980-04-28,0.005319
1980-04-29,0.002646
1980-04-30,0.002639
1980-05-01,-0.026316
1980-05-02,-0.008108
1980-05-05,0.010899
1980-05-06,0.0
1980-05-07,0.024259
1980-05-08,-0.007895
1980-05-09,-0.005305
1980-05-12,-0.002667
1980-05-13,0.0
1980-05-14,-0.002674
1980-05-15,0.013405
1980-05-16,-0.005291
1980-05-19,0.007979
1980-05-20,0.0
1980-05-21,0.005277
1980-05-22,0.015748
1980-05-23,0.02584
1980-05-27,0.005038
1980-05-28,-0.002506
1980-05-29,-0.007538
1980-05-30,0.017722
1980-06-02,-0.015152
1980-06-03,0.0
1980-06-04,0.017949
1980-06-05,0.015113
1980-06-06,0.004963
1980-06-09,-0.012346
1980-06-10,0.0025
1980-06-11,0.002494
1980-06-12,-0.004975
1980-06-13,-0.005
1980-06-16,0.005025
1980-06-17,0.0175
1980-06-18,-0.007371
1980-06-19,-0.014852
1980-06-20,0.007538
1980-06-23,0.007481
1980-06-24,0.009901
1980-06-25,0.014706
1980-06-26,-0.004831
1980-06-27,0.004854
1980-06-30,-0.004831
1980-07-01,0.009709
1980-07-02,0.024039
1980-07-03,0.002347
1980-07-07,-0.002342
1980-07-08,0.007042
1980-07-09,-0.004662
1980-07-10,-0.01171
1980-07-11,0.018957
1980-07-14,0.02093
1980-07-15,-0.006834
1980-07-16,0.0
1980-07-17,0.011468
1980-07-18,0.004535
1980-07-21,-0.002257
1980-07-22,-0.011312
1980-07-23,-0.004577
1980-07-24,-0.009195
1980-07-25,0.00232
1980-07-28,0.00463
1980-07-29,0.011521
1980-07-30,0.020501
1980-07-31,0.004464
1980-08-01,-0.004444
1980-08-04,0.0
1980-08-05,0.004464
1980-08-06,-0.013333
1980-08-07,0.004505
1980-08-08,0.011211
1980-08-11,0.015521
1980-08-12,0.0
1980-08-13,-0.008734
1980-08-14,0.022026
1980-08-15,-0.006466
1980-08-18,-0.017354
1980-08-19,-0.011038
1980-08-20,0.006696
1980-08-21,0.011087
1980-08-22,-0.006579
1980-08-25,-0.011038
1980-08-26,0.0
1980-08-27,-0.020089
1980-08-28,-0.006834
1980-08-29,0.0
1980-09-02,0.011468
1980-09-03,0.002268
1980-09-04,-0.004525
1980-09-05,-0.015909
1980-09-08,-0.032333
1980-09-09,0.01432
1980-09-10,0.007059
1980-09-11,0.004673
1980-09-12,-0.002326
1980-09-15,0.0
1980-09-16,0.0
1980-09-17,0.033097
1980-09-18,-0.002288
1980-09-19,0.0
1980-09-22,0.022936
1980-09-23,-0.020179
1980-09-24,-0.004577
1980-09-25,-0.004598
1980-09-26,-0.009238
1980-09-29,-0.025641
1980-09-30,0.007177
1980-10-01,-0.009501
1980-10-02,0.007194
1980-10-03,0.02381
1980-10-06,0.023256
1980-10-07,-0.011364
1980-10-08,-0.004598
1980-10-09,0.004619
1980-10-10,-0.016092
1980-10-13,0.002336
1980-10-14,0.002331
1980-10-15,0.004651
1980-10-16,0.002315
1980-10-17,-0.006928
1980-10-20,-0.006977
1980-10-21,0.009368
1980-10-22,-0.00464
1980-10-23,-0.020979
1980-10-24,-0.004762
1980-10-27,-0.002392
1980-10-28,0.004796
1980-10-29,0.016706
1980-10-30,0.011737
1980-10-31,0.00464
1980-11-03,0.004619
1980-11-05,0.025287
1980-11-06,-0.017937
1980-11-07,-0.004566
1980-11-10,0.009174
1980-11-11,0.015909
1980-11-12,0.01566
1980-11-13,0.015419
1980-11-14,0.010846
1980-11-17,0.0
1980-11-18,0.021459
1980-11-19,0.014706
1980-11-20,0.018634
1980-11-21,0.012195
1980-11-24,0.002008
1980-11-25,0.0
1980-11-26,-0.006012
1980-11-28,-0.002016
1980-12-01,-0.026263
1980-12-02,0.004149
1980-12-03,0.002092
1980-12-04,0.025052
1980-12-05,-0.03666
1980-12-08,-0.014799
1980-12-09,0.0
1980-12-10,-0.021459
1980-12-11,-0.008772
1980-12-12,0.013274
1980-12-15,-0.004367
1980-12-16,0.017544
1980-12-17,0.0
1980-12-18,-0.006466
1980-12-19,0.006508
1980-12-22,0.034483
1980-12-23,0.010417
1980-12-24,-0.006186
1980-12-26,0.008299
1980-12-29,-0.010288
1980-12-30,0.0
1980-12-31,0.018711
1981-01-02,0.010204
1981-01-05,0.032323
1981-01-06,0.009785
1981-01-07,-0.015504
1981-01-08,-0.011811
1981-01-09,0.007968
1981-01-12,0.0
1981-01-13,-0.011858
1981-01-14,-0.024
1981-01-15,0.002049
1981-01-16,-0.002045
1981-01-19,0.0
1981-01-20,-0.020492
1981-01-21,-0.002092
1981-01-22,0.004193
1981-01-23,0.012526
1981-01-26,0.02268
1981-01-27,0.006048
1981-01-28,-0.004008
1981-01-29,-0.01006
1981-01-30,-0.004065
1981-02-02,-0.010204
1981-02-03,0.002062
1981-02-04,-0.004115
1981-02-05,0.014463
1981-02-06,0.010183
1981-02-09,0.008065
1981-02-10,0.01
1981-02-11,-0.005941
1981-02-12,-0.005976
1981-02-13,-0.016032
1981-02-17,0.00611
1981-02-18,0.016194
1981-02-19,-0.003984
1981-02-20,0.012
1981-02-23,0.023715
1981-02-24,0.011583
1981-02-25,0.022901
1981-02-26,0.005597
1981-02-27,-0.009276
1981-03-02,-0.005618
1981-03-03,-0.005714
1981-03-04,0.005747
1981-03-05,-0.007619
1981-03-06,-0.001919
1981-03-09,0.030769
1981-03-10,0.003731
1981-03-11,-0.011152
1981-03-12,0.018797
1981-03-13,-0.01107
1981-03-16,0.022388
1981-03-17,-0.016423
1981-03-18,0.007421
1981-03-19,-0.01105
1981-03-20,-0.003724
1981-03-23,0.001869
1981-03-24,-0.014925
1981-03-25,0.015152
1981-03-26,-0.011194
1981-03-27,-0.013208
1981-03-30,0.013384
1981-03-31,0.011321
1981-04-01,0.003731
1981-04-02,0.01487
1981-04-03,-0.016484
1981-04-06,-0.009311
1981-04-07,-0.020677
1981-04-08,0.009597
1981-04-09,0.003802
1981-04-10,0.007576
1981-04-13,-0.005639
1981-04-14,-0.011342
1981-04-15,0.013384
1981-04-16,-0.00566
1981-04-20,0.013283
1981-04-21,-0.001873
1981-04-22,-0.001876
1981-04-23,0.007519
1981-04-24,0.022388
1981-04-27,0.018248
1981-04-28,-0.02509
1981-04-29,-0.027574
1981-04-30,-0.007561
1981-05-01,-0.005714
1981-05-04,-0.011494
1981-05-05,-0.013566
1981-05-06,0.001965
1981-05-07,0.001961
1981-05-08,-0.001957
1981-05-11,-0.009804
1981-05-12,0.00198
1981-05-13,0.0
1981-05-14,0.009881
1981-05-15,0.011742
1981-05-18,0.005803
1981-05-19,0.0
1981-05-20,0.003846
1981-05-21,0.001916
1981-05-22,0.0
1981-05-26,0.011472
1981-05-27,0.003781
1981-05-28,-0.003766
1981-05-29,-0.005671
1981-06-01,0.003802
1981-06-02,-0.001894
1981-06-03,0.005693
1981-06-04,0.000755
1981-06-05,0.007634
1981-06-08,0.001894
1981-06-09,-0.007561
1981-06-10,0.009524
1981-06-11,0.009434
1981-06-12,-0.009346
1981-06-15,0.0
1981-06-16,-0.00566
1981-06-17,-0.001898
1981-06-18,-0.011407
1981-06-19,-0.005769
1981-06-22,-0.009671
1981-06-23,0.007813
1981-06-24,0.0
1981-06-25,-0.003876
1981-06-26,-0.005837
1981-06-29,-0.015656
1981-06-30,-0.015905
1981-07-01,-0.018182
1981-07-02,-0.004115
1981-07-06,0.0
1981-07-07,0.004132
1981-07-08,0.010288
1981-07-09,0.016293
1981-07-10,0.016032
1981-07-13,-0.003945
1981-07-14,0.005941
1981-07-15,0.0
1981-07-16,-0.003937
1981-07-17,-0.021739
1981-07-20,-0.026263
1981-07-21,-0.006224
1981-07-22,-0.006263
1981-07-23,0.0
1981-07-24,0.004202
1981-07-27,0.006276
1981-07-28,-0.006237
1981-07-29,-0.002092
1981-07-30,0.008386
1981-07-31,0.014553
1981-08-03,-0.010246
1981-08-04,-0.012422
1981-08-05,0.018868
1981-08-06,-0.004115
1981-08-07,-0.008264
1981-08-10,-0.010417
1981-08-11,0.023158
1981-08-12,-0.012346
1981-08-13,-0.008333
1981-08-14,-0.023109
1981-08-17,-0.002151
1981-08-18,-0.00431
1981-08-19,-0.008658
1981-08-20,0.0
1981-08-21,0.0
1981-08-24,-0.024018
1981-08-25,0.011186
1981-08-26,-0.002212
1981-08-27,-0.011087
1981-08-28,0.015695
1981-08-31,-0.013245
1981-09-01,0.008949
1981-09-02,-0.002217
1981-09-03,0.0
1981-09-04,-0.013333
1981-09-08,-0.009009
1981-09-09,-0.013636
1981-09-10,-0.009217
1981-09-11,0.018605
1981-09-14,0.0
1981-09-15,0.000913
1981-09-16,-0.009259
1981-09-17,-0.016355
1981-09-18,-0.011877
1981-09-21,0.028846
1981-09-22,0.011682
1981-09-23,-0.016166
1981-09-24,-0.014085
1981-09-25,-0.007143
1981-09-28,0.038369
1981-09-29,0.013857
1981-09-30,0.0
1981-10-01,0.027335
1981-10-02,-0.004435
1981-10-05,0.006682
1981-10-06,-0.011062
1981-10-07,0.01566
1981-10-08,0.017621
1981-10-09,-0.017316
1981-10-12,-0.019824
1981-10-13,0.017978
1981-10-14,-0.019868
1981-10-15,0.009009
1981-10-16,-0.004464
1981-10-19,-0.011211
1981-10-20,0.0
1981-10-21,0.002268
1981-10-22,-0.0181
1981-10-23,-0.009217
1981-10-26,0.006977
1981-10-27,0.002309
1981-10-28,-0.013825
1981-10-29,-0.007009
1981-10-30,0.021177
1981-11-02,0.025346
1981-11-03,0.002247
1981-11-04,0.013453
1981-11-05,-0.00885
1981-11-06,-0.013393
1981-11-09,0.006787
1981-11-10,0.006742
1981-11-11,0.013393
1981-11-12,0.006608
1981-11-13,-0.010941
1981-11-16,-0.019912
1981-11-17,0.009029
1981-11-18,-0.008949
1981-11-19,0.011287
1981-11-20,0.017857
1981-11-23,0.015351
1981-11-24,0.023758
1981-11-25,0.006329
1981-11-27,0.008386
1981-11-30,0.004158
1981-12-01,0.002899
1981-12-02,-0.01046
1981-12-03,0.012685
1981-12-04,0.0
1981-12-07,0.002088
1981-12-08,-0.010417
1981-12-09,0.002105
1981-12-10,0.006303
1981-12-11,-0.004175
1981-12-14,-0.027254
1981-12-15,0.012931
1981-12-16,-0.006383
1981-12-17,0.002141
1981-12-18,0.002137
1981-12-21,-0.010661
1981-12-22,0.0
1981-12-23,0.00431
1981-12-24,-0.004292
1981-12-28,-0.002155
1981-12-29,-0.010799
1981-12-30,0.002183
1981-12-31,0.0
1982-01-04,0.017429
1982-01-05,-0.017131
1982-01-06,-0.002179
1982-01-07,0.00655
1982-01-08,0.0
1982-01-11,-0.019523
1982-01-12,-0.004425
1982-01-13,-0.008889
1982-01-14,-0.004484
1982-01-15,0.009009
1982-01-18,0.026786
1982-01-19,0.002174
1982-01-20,0.006508
1982-01-21,0.021552
1982-01-22,-0.004219
1982-01-25,-0.004237
1982-01-26,0.010638
1982-01-27,0.010526
1982-01-28,0.016667
1982-01-29,0.02459
1982-02-01,-0.02
1982-02-02,0.014286
1982-02-03,-0.002012
1982-02-04,0.008065
1982-02-05,0.008
1982-02-08,-0.015873
1982-02-09,-0.020161
1982-02-10,0.010288
1982-02-11,-0.02444
1982-02-12,0.002088
1982-02-16,0.002083
1982-02-17,-0.002079
1982-02-18,0.020833
1982-02-19,0.002041
1982-02-22,-0.010183
1982-02-23,0.004115
1982-02-24,0.016393
1982-02-25,0.014113
1982-02-26,0.0
1982-03-01,0.005964
1982-03-02,-0.011858
1982-03-03,-0.0092
1982-03-04,-0.01636
1982-03-05,0.002079
1982-03-08,-0.004149
1982-03-09,0.010417
1982-03-10,0.0
1982-03-11,0.0
1982-03-12,-0.02268
1982-03-15,0.010549
1982-03-16,-0.006263
1982-03-17,0.004202
1982-03-18,0.01046
1982-03-19,-0.006211
1982-03-22,0.014583
1982-03-23,0.014374
1982-03-24,-0.006073
1982-03-25,0.00611
1982-03-26,-0.004049
1982-03-29,0.012195
1982-03-30,0.002008
1982-03-31,0.016032
1982-04-01,0.015779
1982-04-02,-0.001942
1982-04-05,0.0
1982-04-06,0.003891
1982-04-07,-0.011628
1982-04-08,0.007843
1982-04-12,-0.005837
1982-04-13,0.0
1982-04-14,-0.005871
1982-04-15,0.005906
1982-04-16,0.0
1982-04-19,0.009785
1982-04-20,-0.015504
1982-04-21,0.003937
1982-04-22,0.005882
1982-04-23,0.013645
1982-04-26,0.013462
1982-04-27,-0.001898
1982-04-28,-0.003802
1982-04-29,-0.019084
1982-04-30,-0.001946
1982-05-03,0.003899
1982-05-04,0.017476
1982-05-05,0.005725
1982-05-06,-0.009488
1982-05-07,0.0
1982-05-10,-0.017241
1982-05-11,-0.001949
1982-05-12,-0.009766
1982-05-13,-0.00789
1982-05-14,-0.003976
1982-05-17,-0.005988
1982-05-18,-0.002008
1982-05-19,0.002012
1982-05-20,0.0
1982-05-21,0.006024
1982-05-24,0.0
1982-05-25,-0.00998
1982-05-26,0.002016
1982-05-27,0.002012
1982-05-28,-0.006024
1982-06-01,-0.00202
1982-06-02,0.006073
1982-06-03,-0.006439
1982-06-04,-0.004107
1982-06-07,-0.002062
1982-06-08,0.002066
1982-06-09,0.002062
1982-06-10,0.004115
1982-06-11,0.016393
1982-06-14,-0.012097
1982-06-15,0.0
1982-06-16,0.0
1982-06-17,-0.008163
1982-06-18,-0.004115
1982-06-21,0.004132
1982-06-22,0.020576
1982-06-23,0.010081
1982-06-24,0.00998
1982-06-25,-0.013834
1982-06-28,0.016032
1982-06-29,0.005917
1982-06-30,-0.001961
1982-07-01,-0.001965
1982-07-02,0.0
1982-07-06,0.01378
1982-07-07,-0.013592
1982-07-08,0.019685
1982-07-09,0.017375
1982-07-12,0.020873
1982-07-13,0.005576
1982-07-14,0.012939
1982-07-15,-0.005474
1982-07-16,0.018349
1982-07-19,-0.009009
1982-07-20,0.0
1982-07-21,-0.010909
1982-07-22,-0.003676
1982-07-23,-0.005535
1982-07-26,0.0
1982-07-27,-0.014842
1982-07-28,-0.007533
1982-07-29,0.003795
1982-07-30,-0.005671
1982-08-02,0.022814
1982-08-03,0.003717
1982-08-04,-0.022222
1982-08-05,-0.005682
1982-08-06,-0.019048
1982-08-09,0.0
1982-08-10,-0.003884
1982-08-11,-0.015595
1982-08-12,-0.00198
1982-08-13,0.015873
1982-08-16,0.0
1982-08-17,0.068359
1982-08-18,-0.005484
1982-08-19,0.005515
1982-08-20,0.023766
1982-08-23,0.016071
1982-08-24,-0.00703
1982-08-25,0.00885
1982-08-26,0.024561
1982-08-27,-0.006849
1982-08-30,0.013793
1982-08-31,0.02381
1982-09-01,-0.01495
1982-09-02,0.026982
1982-09-03,0.026273
1982-09-07,-0.016
1982-09-08,-0.014634
1982-09-09,-0.013201
1982-09-10,-0.003344
1982-09-13,0.02349
1982-09-14,0.004918
1982-09-15,-0.001631
1982-09-16,-0.004902
1982-09-17,-0.004926
1982-09-20,-0.0033
1982-09-21,0.023179
1982-09-22,0.0
1982-09-23,-0.003236
1982-09-24,-0.01461
1982-09-27,0.016475
1982-09-28,-0.003566
1982-09-29,-0.011513
1982-09-30,-0.004992
1982-10-01,0.026756
1982-10-04,-0.009772
1982-10-05,0.004934
1982-10-06,0.05401
1982-10-07,0.009317
1982-10-08,0.012308
1982-10-11,0.009119
1982-10-12,-0.004518
1982-10-13,0.007564
1982-10-14,-0.025526
1982-10-15,-0.016949
1982-10-18,0.064263
1982-10-19,-0.011782
1982-10-20,0.014903
1982-10-21,0.0
1982-10-22,0.001468
1982-10-25,-0.021994
1982-10-26,0.008996
1982-10-27,0.007429
1982-10-28,-0.0059
1982-10-29,0.019288
1982-11-01,0.02329
1982-11-02,0.01138
1982-11-03,0.050633
1982-11-04,-0.025435
1982-11-05,0.009615
1982-11-08,-0.023129
1982-11-09,0.018106
1982-11-10,-0.015048
1982-11-11,0.011111
1982-11-12,-0.004121
1982-11-15,-0.024828
1982-11-16,-0.007072
1982-11-17,0.014245
1982-11-18,0.018258
1982-11-19,-0.001379
1982-11-22,-0.031768
1982-11-23,0.002853
1982-11-24,0.007112
1982-11-26,0.0
1982-11-29,0.004237
1982-11-30,0.050352
1982-12-01,-0.008108
1982-12-02,-0.001362
1982-12-03,0.0
1982-12-06,0.042292
1982-12-07,0.019634
1982-12-08,-0.003851
1982-12-09,-0.018041
1982-12-10,-0.015748
1982-12-13,0.002667
1982-12-14,-0.006649
1982-12-15,-0.021419
1982-12-16,0.00684
1982-12-17,0.006793
1982-12-20,0.002699
1982-12-21,0.033647
1982-12-22,0.015625
1982-12-23,0.003846
1982-12-27,0.014049
1982-12-28,-0.02267
1982-12-29,0.007732
1982-12-30,-0.021739
1982-12-31,-0.007843
1983-01-03,-0.032938
1983-01-04,0.020436
1983-01-05,-0.006676
1983-01-06,0.025538
1983-01-07,0.013106
1983-01-10,0.025873
1983-01-11,-0.01261
1983-01-12,-0.003831
1983-01-13,-0.007692
1983-01-14,-0.005168
1983-01-17,0.002597
1983-01-18,0.0
1983-01-19,-0.009067
1983-01-20,-0.006536
1983-01-21,-0.011842
1983-01-24,-0.019973
1983-01-25,0.016304
1983-01-26,-0.008021
1983-01-27,0.026954
1983-01-28,0.045932
1983-01-31,0.038896
1983-02-01,-0.025362
1983-02-02,-0.006196
1983-02-03,-0.002494
1983-02-04,0.005
1983-02-07,0.024876
1983-02-08,-0.012136
1983-02-09,0.007371
1983-02-10,0.010976
1983-02-11,-0.008444
1983-02-14,0.009732
1983-02-15,-0.016868
1983-02-16,-0.002451
1983-02-17,0.0
1983-02-18,0.0
1983-02-22,0.020885
1983-02-23,0.030084
1983-02-24,0.016355
1983-02-25,-0.001149
1983-02-28,-0.001151
1983-03-01,0.023042
1983-03-02,-0.019369
1983-03-03,-0.009259
1983-03-04,0.015187
1983-03-07,-0.005754
1983-03-08,-0.034722
1983-03-09,0.013189
1983-03-10,-0.024852
1983-03-11,-0.004854
1983-03-14,0.007317
1983-03-15,0.001211
1983-03-16,-0.012092
1983-03-17,0.002448
1983-03-18,-0.004884
1983-03-21,0.011043
1983-03-22,0.0
1983-03-23,0.027913
1983-03-24,-0.003542
1983-03-25,-0.004739
1983-03-28,-0.008333
1983-03-29,0.006002
1983-03-30,0.016706
1983-03-31,-0.014085
1983-04-04,-0.008333
1983-04-05,0.0012
1983-04-06,-0.009592
1983-04-07,0.003632
1983-04-08,0.018094
1983-04-11,0.026066
1983-04-12,-0.006928
1983-04-13,0.004651
1983-04-14,0.006944
1983-04-15,0.0
1983-04-18,0.02069
1983-04-19,0.0
1983-04-20,0.009009
1983-04-21,-0.010045
1983-04-22,-0.015784
1983-04-25,-0.010309
1983-04-26,0.025463
1983-04-27,-0.014673
1983-04-28,0.0126
1983-04-29,0.012443
1983-05-02,-0.025698
1983-05-03,0.009174
1983-05-04,0.004545
1983-05-05,0.001131
1983-05-06,0.00791
1983-05-09,-0.006726
1983-05-10,0.002257
1983-05-11,-0.015766
1983-05-12,-0.004577
1983-05-13,0.010345
1983-05-16,-0.003413
1983-05-17,-0.013699
1983-05-18,-0.016204
1983-05-19,-0.008235
1983-05-20,-0.003559
1983-05-23,0.007143
1983-05-24,0.002364
1983-05-25,0.001179
1983-05-26,-0.003534
1983-05-27,-0.015366
1983-05-31,-0.007203
1983-06-01,0.01572
1983-06-02,0.028571
1983-06-03,0.013889
1983-06-06,0.004566
1983-06-07,0.006818
1983-06-08,0.004515
1983-06-09,-0.007191
1983-06-10,-0.011416
1983-06-13,0.004619
1983-06-14,0.013793
1983-06-15,0.034014
1983-06-16,0.008772
1983-06-17,-0.013044
1983-06-20,-0.004405
1983-06-21,0.017699
1983-06-22,-0.008696
1983-06-23,-0.015351
1983-06-24,-0.011136
1983-06-27,-0.033784
1983-06-28,-0.020979
1983-06-29,0.02381
1983-06-30,0.023256
1983-07-01,-0.009091
1983-07-05,-0.016055
1983-07-06,-0.002331
1983-07-07,-0.009346
1983-07-08,0.004717
1983-07-11,0.007042
1983-07-12,-0.020979
1983-07-13,0.002381
1983-07-14,-0.014252
1983-07-15,-0.024096
1983-07-18,-0.009877
1983-07-19,0.012469
1983-07-20,0.049261
1983-07-21,0.00939
1983-07-22,-0.004651
1983-07-25,0.011682
1983-07-26,-0.004619
1983-07-27,-0.023202
1983-07-28,-0.030879
1983-07-29,-0.022059
1983-08-01,-0.017544
1983-08-02,0.0
1983-08-03,0.012755
1983-08-04,-0.027708
1983-08-05,0.0
1983-08-08,-0.018135
1983-08-09,0.01847
1983-08-10,0.025907
1983-08-11,-0.005051
1983-08-12,-0.002538
1983-08-15,0.012723
1983-08-16,-0.020101
1983-08-17,-0.017949
1983-08-18,-0.010444
1983-08-19,0.005277
1983-08-22,0.002625
1983-08-23,-0.002618
1983-08-24,-0.007874
1983-08-25,0.0
1983-08-26,0.021164
1983-08-29,0.012953
1983-08-30,0.01023
1983-08-31,0.035443
1983-09-01,-0.017115
1983-09-02,0.00995
1983-09-06,0.019704
1983-09-07,-0.007246
1983-09-08,0.0
1983-09-09,-0.002433
1983-09-12,-0.026829
1983-09-13,-0.007519
1983-09-14,0.010101
1983-09-15,-0.0075
1983-09-16,0.007557
1983-09-19,0.005
1983-09-20,0.007463
1983-09-21,-0.009877
1983-09-22,0.032419
1983-09-23,0.007246
1983-09-26,0.014389
1983-09-27,-0.000473
1983-09-28,-0.002387
1983-09-29,0.002392
1983-09-30,0.00716
1983-10-03,0.021327
1983-10-04,0.009281
1983-10-05,0.018391
1983-10-06,-0.002257
1983-10-07,0.013575
1983-10-10,-0.002232
1983-10-11,-0.033557
1983-10-12,-0.013889
1983-10-13,0.004695
1983-10-14,-0.007009
1983-10-17,0.011765
1983-10-18,-0.013954
1983-10-19,0.007075
1983-10-20,0.002342
1983-10-21,-0.016355
1983-10-24,-0.023753
1983-10-25,0.012166
1983-10-26,0.0
1983-10-27,0.014423
1983-10-28,-0.014218
1983-10-31,-0.004808
1983-11-01,-0.004831
1983-11-02,0.01699
1983-11-03,-0.009547
1983-11-04,0.0
1983-11-07,-0.00241
1983-11-08,0.021739
1983-11-09,0.026005
1983-11-10,0.009217
1983-11-11,0.004566
1983-11-14,0.018182
1983-11-15,-0.008929
1983-11-16,-0.006757
1983-11-17,-0.002268
1983-11-18,0.009091
1983-11-21,0.015766
1983-11-22,-0.006652
1983-11-23,0.013393
1983-11-25,-0.004405
1983-11-28,0.002212
1983-11-29,0.024283
1983-11-30,-0.006466
1983-12-01,0.004376
1983-12-02,-0.006536
1983-12-05,0.006579
1983-12-06,0.006536
1983-12-07,0.010823
1983-12-08,-0.010707
1983-12-09,-0.004329
1983-12-12,0.006522
1983-12-13,-0.00216
1983-12-14,-0.021645
1983-12-15,-0.024336
1983-12-16,0.00907
1983-12-19,0.004494
1983-12-20,0.008949
1983-12-21,0.022173
1983-12-22,0.015184
1983-12-23,-0.004274
1983-12-27,0.002146
1983-12-28,-0.002141
1983-12-29,0.002146
1983-12-30,0.004283
1984-01-03,-0.017058
1984-01-04,0.006508
1984-01-05,0.006466
1984-01-06,-0.006424
1984-01-09,-0.002155
1984-01-10,-0.006479
1984-01-11,0.006522
1984-01-12,-0.00432
1984-01-13,-0.008677
1984-01-16,0.0
1984-01-17,0.006565
1984-01-18,-0.013044
1984-01-19,0.002203
1984-01-20,-0.015385
1984-01-23,0.0
1984-01-24,-0.015625
1984-01-25,-0.020408
1984-01-26,0.002315
1984-01-27,-0.006928
1984-01-30,0.0
1984-01-31,0.011628
1984-02-01,0.011494
1984-02-02,0.009091
1984-02-03,-0.018018
1984-02-06,-0.029817
1984-02-07,0.018913
1984-02-08,-0.009281
1984-02-09,-0.007026
1984-02-10,0.009434
1984-02-13,-0.021028
1984-02-14,0.016706
1984-02-15,0.002347
1984-02-16,-0.002342
1984-02-17,-0.00939
1984-02-21,-0.016588
1984-02-22,0.00241
1984-02-23,0.0
1984-02-24,0.033654
1984-02-27,-0.011628
1984-02-28,-0.018824
1984-02-29,-0.002398
1984-03-01,0.007212
1984-03-02,0.007229
1984-03-05,-0.009569
1984-03-06,-0.004831
1984-03-07,-0.026699
1984-03-08,-0.012469
